chr1	2761304	0.00576188875352923
chr1	3044090	0.00209908580095663
chr1	4367232	0.0071431300936548
chr1	4891512	0.00214455283968074
chr1	4916514	0.497305619733245
chr1	4994954	0
chr1	7019725	0.00536958610123644
chr1	7029171	0.00355121341951391
chr1	7773289	0.499160167159493
chr1	9164042	0.00652108314767575
chr1	9750366	0.00980396874749845
chr1	10589745	0.462793106368905
chr1	11895996	0.00180018004300625
chr1	11897014	0.00273435331715414
chr1	11897357	0
chr1	13931916	0.478696689553483
chr1	14126380	0.481689510893987
chr1	14808665	0.00289818297787026
chr1	15512040	0.00181814269933112
chr1	15512131	0.00582527080022688
chr1	15512178	0.00678700283838085
chr1	15512222	0.00570107175217482
chr1	15512666	0
chr1	18504305	0.0110498797930962
chr1	18648208	0.00199570397575999
chr1	18758095	0.495926716833202
chr1	19215327	0
chr1	24404897	0.47065811506912
chr1	24404988	0.479331190137986
chr1	24405073	0.489067701567274
chr1	24405166	0.495557171714965
chr1	24406556	0.483782834388104
chr1	29145097	0.498797407193231
chr1	30381398	0.431795266109605
chr1	30381489	0.449830414997541
chr1	31546227	0.00259476983070117
chr1	33460781	0.494733109146533
chr1	36934687	0
chr1	36937020	0
chr1	36937065	0.494796752409121
chr1	36937613	0
chr1	36937795	0.00508384605856805
chr1	36938082	0
chr1	36938235	0
chr1	37421867	0.484038078515324
chr1	41286262	0.482632020562706
chr1	42408068	0.00534241953361178
chr1	42408159	0.00571414938633896
chr1	42877825	0.00587608042460611
chr1	42880425	0
chr1	42880442	0.00261331612949271
chr1	43209475	0.00183181651562592
chr1	43373500	0.457049767012933
chr1	43387211	0.486284160420483
chr1	43471091	0.00372640457909226
chr1	43804181	0
chr1	43804910	0
chr1	45032793	0.00761239097214758
chr1	48391588	0.497324071714117
chr1	53587088	0.491804026364535
chr1	55149163	0.472956422979429
chr1	56446049	0.462154046446451
chr1	57511430	0.0075648496883067
chr1	59091668	0.00169927277802116
chr1	62165045	0.00520061381291879
chr1	63517490	0.46812130970454
chr1	64658979	0.453807277091317
chr1	66508923	0
chr1	68792022	0.486258916827737
chr1	70160058	0
chr1	71230456	0.00889644108282872
chr1	72308669	0.476924235593464
chr1	76899373	0.00621779884705285
chr1	82836835	0.00364922722156285
chr1	85289657	0
chr1	88429946	0.0101106231660993
chr1	92332774	0.491683420110771
chr1	93467971	0
chr1	96269139	0.486313327523508
chr1	96269230	0.490828979316076
chr1	97377365	0.474794458145932
chr1	100316498	0.481014033399315
chr1	104790716	0
chr1	106999357	0.461125807062859
chr1	108034138	0.480110368108035
chr1	111180995	0.00182031485080246
chr1	118158016	0.464715568046857
chr1	119484553	0.487167578835387
chr1	150659082	0.00466241828302395
chr1	152139925	0.00173045200208044
chr1	155880400	0
chr1	163033420	0.00514935745667722
chr1	163033511	0.00532424033446832
chr1	164940517	0.00186225180834583
chr1	167554246	0.489924165817157
chr1	169667264	0
chr1	171870505	0.48386294879708
chr1	176646292	0.00429363220708634
chr1	178515221	0.00217381718897002
chr1	180584132	0.463737211658717
chr1	181882069	0.00246100166941229
chr1	183343271	0
chr1	184769883	0.00555046235967924
chr1	185976964	0.491338541146588
chr1	188355769	0.475151332629421
chr1	189942151	0
chr1	191986206	0.0050290776993831
chr1	194867935	0.0025726094383097
chr1	199329183	0.0037555491221649
chr1	201029340	0.494725282783429
chr1	204185093	0.00266153525331768
chr1	205566145	0.481323530171498
chr1	206748749	0.00338755436174898
chr1	208589814	0.447293883316374
chr1	210338302	0.495580211559775
chr1	213843709	0.458097488389314
chr1	215139796	0.493494103164528
chr1	216234999	0.448217180261433
chr1	216235074	0.47331987078862
chr1	219570012	0.0125749976536625
